Evaluation/TerminationRate,GaussianMLPPolicy/LossBefore,GaussianMLPValueFunction/LossAfter,TotalEnvSteps,GaussianMLPPolicy/KL,GaussianMLPValueFunction/dLoss,Evaluation/AverageDiscountedReturn,GaussianMLPPolicy/LossAfter,Evaluation/MinReturn,GaussianMLPPolicy/dLoss,GaussianMLPPolicy/KLBefore,Evaluation/NumEpisodes,GaussianMLPValueFunction/LossBefore,GaussianMLPPolicy/Entropy,Evaluation/StdReturn,Evaluation/Iteration,Evaluation/MaxReturn,Evaluation/AverageReturn,Evaluation/SuccessRate
0.0,2.3841859042583735e-10,5.646193981170654,150000,0.009729109704494476,0.2222762107849121,91.18233301512731,-0.0015554779674857855,42.67671477306469,0.0015554782003164291,0.0,3,5.868470191955566,5.48696756362915,162.96988888356034,99,394.7565358172747,273.0266210830824,0.0
0.0,-7.549921798855053e-10,4.281790733337402,151500,0.009238174185156822,0.024416446685791016,42.28479752057868,-0.00275396928191185,1.299832752826954,0.002753968583419919,0.0,3,4.306207180023193,5.5017781257629395,238.77273646251825,100,507.82427318141424,170.14863118909324,0.0
0.0,8.742014334650605e-10,3.4894297122955322,153000,0.006546981167048216,0.10805726051330566,12.47544046999888,-0.009827371686697006,1.3417319541397605,0.00982737261801958,0.0,3,3.597486972808838,5.498518943786621,17.038209863632396,101,43.053555699971376,22.598406843038788,0.0
0.0,7.947285884934985e-11,4.6010966300964355,154500,0.00996067002415657,1.07244873046875,79.79991702834258,-0.0014125760644674301,29.331281512666607,0.001412576180882752,0.0,3,5.6735453605651855,5.465029239654541,144.48334123953404,102,340.5346773892102,233.5857129895461,0.0
0.0,-7.947286162490741e-10,3.9055142402648926,156000,0.009631373919546604,0.6249117851257324,35.04174008163719,-0.0016542586963623762,1.3323593362969945,0.0016542578814551234,0.0,3,4.530426025390625,5.435679912567139,152.8725341591033,103,325.62425880579764,109.42984768389606,0.0
0.0,-5.364417798858767e-10,3.4885566234588623,157500,0.009679947979748249,0.29573702812194824,9.513894016667216,-0.0050573949702084064,1.3566601776362348,0.005057394504547119,0.0,3,3.7842936515808105,5.430457592010498,13.823914879336188,104,35.21802005002804,18.31901968028667,0.0
0.0,4.768371808516747e-10,3.9243905544281006,159000,0.006400319281965494,0.471111536026001,67.24746648418409,-0.0023481252137571573,18.728593202894253,0.0023481256794184446,0.0,3,4.395502090454102,5.409817695617676,136.34774845633964,105,315.3497765032328,211.34881950154843,0.0
0.0,-1.1920929521291868e-10,3.6357181072235107,160500,0.006510118022561073,0.10898852348327637,35.29117835391646,-0.004883359652012587,1.3534032783896532,0.004883359652012587,0.0,3,3.744706630706787,5.4307942390441895,152.7384661349624,106,325.3671395310826,109.36232935819709,0.0
0.0,9.934107758624577e-09,3.601638078689575,162000,0.006608331575989723,0.057311058044433594,19.005439263167215,-0.008362079970538616,1.326461059234987,0.008362090215086937,0.0,3,3.658949136734009,5.423546314239502,39.670855210143266,107,94.87907751082257,40.5167708136834,0.0
0.0,-9.139378698286293e-10,4.144973278045654,163500,0.0076329344883561134,0.1853656768798828,69.52242921890615,-0.001595980953425169,27.150027313978146,0.0015959800221025944,0.0,3,4.330338954925537,5.456931114196777,145.7119591973486,108,342.92905355594274,233.06336863900177,0.0
0.0,1.8477439578390431e-09,6.711865425109863,165000,0.009821724146604538,1.4141826629638672,38.83459037930166,-0.0009595175506547093,1.343975984800854,0.0009595194132998586,0.0,3,8.12604808807373,5.4308576583862305,264.02391683810816,109,561.4260339235365,188.03982995373977,0.0
0.0,2.0821889989974807e-08,3.5388834476470947,166500,0.0068031796254217625,0.027570009231567383,8.429188776888417,-0.019429104402661324,1.3288886861383205,0.019429124891757965,0.0,3,3.566453456878662,5.423957824707031,10.033083864197067,110,25.7754456891846,14.279174847689783,0.0
0.0,-6.755193071583676e-10,6.69022274017334,168000,0.006520588416606188,0.9582004547119141,87.76753605448859,-0.0016530095599591732,26.246909277636828,0.0016530088614672422,0.0,3,7.648423194885254,5.427773475646973,241.56711417690872,111,600.4358642937032,354.6078661687759,0.0
0.0,9.735425798851338e-10,3.9733951091766357,169500,0.006644794251769781,0.32272839546203613,45.964304122199934,-0.0027789538726210594,1.3570048974625892,0.002778954803943634,0.0,3,4.296123504638672,5.439476490020752,186.9394900172649,112,397.95742113561647,133.5850634329129,0.0
0.0,-2.5033950468156263e-09,3.663949966430664,171000,0.006543965544551611,0.013972997665405273,13.91463462701518,-0.00937120895832777,1.2374218027874315,0.009371206164360046,0.0,3,3.6779229640960693,5.469037055969238,23.25190717693904,113,56.401730679923126,24.728873874015594,0.0
0.0,2.612670302326592e-09,7.63018798828125,172500,0.006444994825869799,2.5064048767089844,107.98900592945564,-0.0007248186157085001,5.9389037463921355,0.0007248212350532413,0.0,3,10.136592864990234,5.485684871673584,321.853854094467,114,757.0180270716008,450.65190134951894,0.0
0.0,2.1855035836626513e-10,5.362410068511963,174000,0.009936396032571793,0.11194419860839844,59.48970519617623,-0.0022224667482078075,1.3377179840231541,0.002222466981038451,0.0,3,5.474354267120361,5.523155689239502,293.64959641771287,115,624.2668989868631,208.98365717748334,0.0
0.0,-5.662441071585533e-10,20.488231658935547,175500,0.00970418006181717,20.75881576538086,83.80145055101768,-0.0005873291520401835,1.2236734844185193,0.0005873285699635744,0.0,3,41.247047424316406,5.544968605041504,666.1997998878805,116,1421.294294707235,479.1791718609411,0.0
0.0,3.9736429424674924e-11,6.193441390991211,177000,0.009953655302524567,2.3944616317749023,114.61356196346678,-0.0009563662461005151,55.774261512095215,0.000956366304308176,0.0,3,8.587903022766113,5.5926127433776855,272.2742180384071,117,706.6003104020712,423.2437489332804,0.0
0.0,2.2848446745715734e-10,4.853060722351074,178500,0.007019495125859976,0.09557723999023438,55.82518480004333,-0.001982948509976268,1.2748915303841293,0.0019829487428069115,0.0,3,4.948637962341309,5.565987586975098,277.70125287456284,118,590.3908392113257,197.66196197758973,0.0
0.0,1.0331471234081846e-09,3.9299557209014893,180000,0.00980018824338913,0.07977128028869629,11.09166658874701,-0.010227701626718044,1.3379986500246412,0.010227702558040619,0.0,3,4.0097270011901855,5.602377414703369,34.09316068004242,119,80.0360602656242,32.62127505583553,0.0
0.0,-1.3808408860782606e-09,5.986443519592285,181500,0.009878701530396938,0.283233642578125,106.13952762002981,-0.0012599508045241237,66.44433584784144,0.0012599494075402617,0.0,3,6.26967716217041,5.5515618324279785,255.9156289263862,120,664.9356941330421,419.5145360679383,0.0
0.0,-3.9736430812453705e-10,4.245072364807129,183000,0.006538950372487307,0.13624191284179688,45.755977197123805,-0.0025196271017193794,1.2919246802151518,0.002519626636058092,0.0,3,4.381314277648926,5.535934925079346,279.6087170508408,121,594.4551706348668,199.02873176184661,0.0
0.0,7.152557435219364e-10,14.431674003601074,184500,0.009970756247639656,13.672175407409668,84.82748600396044,-0.0007140602101571858,1.4197170002706112,0.0007140609086491168,0.0,3,28.103849411010742,5.562293529510498,660.4185476773233,122,1411.6714632789176,477.76149235025605,0.0
0.0,1.688798267895919e-10,7.823951721191406,186000,0.009513531811535358,1.2643194198608398,98.43121842730903,-0.0006879979628138244,37.04903673619695,0.0006879981374368072,0.0,3,9.088271141052246,5.616257667541504,318.14378327786375,123,748.4810133586375,484.5788510166039,0.0
0.0,-3.178914353973994e-10,5.895864486694336,187500,0.009774289093911648,0.09610509872436523,39.808328729986314,-0.0022874947171658278,1.1371926404974773,0.002287494484335184,0.0,3,5.991969585418701,5.611075401306152,392.0153984225108,124,832.7683558438374,278.37486474982364,0.0
0.0,5.861123253403377e-10,6.056136608123779,189000,0.009915507398545742,0.7690458297729492,73.06382104900361,-0.0011273553827777505,1.1886118139506041,0.0011273559648543596,0.0,3,6.8251824378967285,5.539064884185791,351.0725764049716,125,748.4858093547756,252.00310091832577,0.0
0.0,1.390775050680304e-09,7.379712104797363,190500,0.009436127729713917,0.6960430145263672,124.40618662353033,-0.0015357262454926968,20.962032723919464,0.0015357276424765587,0.0,3,8.07575511932373,5.5577311515808105,201.33470584646884,126,514.0645789763842,265.2064040851444,0.0
0.0,-9.43740197101306e-10,5.023380756378174,192000,0.00983025599271059,0.007220268249511719,65.09348735295353,-0.0012730786111205816,1.3966930324592228,0.001273077679798007,0.0,3,5.0306010246276855,5.577993392944336,314.41246257558646,127,668.3716549314357,223.7252862217815,0.0
0.0,-1.539786631532536e-09,7.477205753326416,193500,0.009430565871298313,5.238893032073975,84.64275620887024,-0.0010191666660830379,1.4644724870386354,0.001019165152683854,0.0,3,12.71609878540039,5.657001495361328,449.7079726633467,128,1080.355490113888,476.7372092017728,0.0
0.0,2.2848446745715734e-10,7.098117351531982,195000,0.009666054509580135,1.0591025352478027,164.52126255052036,-0.0009063406614586711,19.555612527066472,0.0009063408942893147,0.0,3,8.157219886779785,5.740886688232422,360.28100989678035,129,826.2506561104169,526.2059025986545,0.0
0.0,-3.278255444882916e-10,4.638072967529297,196500,0.006406686268746853,0.06682300567626953,38.2788773273231,-0.001990857534110546,1.307919647868595,0.0019908573012799025,0.0,3,4.704895973205566,5.778367042541504,219.04813589887382,130,466.0527238677019,156.2718909102683,0.0
0.0,-3.774960788405224e-09,4.175904750823975,198000,0.006547505501657724,0.023431777954101562,7.054117274564914,-0.003142450237646699,1.396509607285744,0.0031424465123564005,0.0,3,4.199336528778076,5.783659934997559,9.60793825362507,131,24.92416135689489,13.32477089543587,0.0
0.0,-3.9736430812453705e-10,25.063289642333984,199500,0.009817126207053661,9.153419494628906,116.41769582832585,-0.0003442363813519478,19.886643552638485,0.0003442359738983214,0.0,3,34.21670913696289,5.7784037590026855,687.2011572964274,132,1489.041848873968,991.6448325138646,0.3333333333333333
0.0,2.9305616267016887e-10,8.606139183044434,201000,0.008770428597927094,0.22342967987060547,64.39742550475924,-0.0005759220803156495,1.6919156570426803,0.0005759223713539541,0.0,3,8.829568862915039,5.800839424133301,527.4455310518622,133,1120.5962228894348,374.67559995105756,0.0
0.0,-1.3510386587256562e-08,4.362607479095459,202500,0.006484122481197119,0.008500099182128906,11.17909882410561,-0.009957239963114262,1.5032968767611994,0.009957225993275642,0.0,3,4.371107578277588,5.747054100036621,16.468030593151724,134,41.82415803020961,21.321632736311265,0.0
0.0,3.7873784664022025e-10,46.92901611328125,204000,0.006695700343698263,15.905406951904297,406.5946279419233,-0.00021872961951885372,20.83212789278294,0.00021872999786864966,0.0,3,62.83442306518555,5.6610798835754395,1282.5570112258179,135,3148.0753104215146,1671.0875268356879,0.6666666666666666
0.0,-4.71870098550653e-10,17.399240493774414,205500,0.009975442662835121,1.0284748077392578,144.17193691191684,-0.0004034388985019177,1.4028782556831783,0.0004034384328406304,0.0,3,18.427715301513672,5.653754711151123,1078.857506572682,136,2290.0950954486543,764.3601813127224,0.0
0.0,3.0040741449965935e-08,4.548497200012207,207000,0.006975783500820398,0.002590179443359375,7.49726339156815,-0.05434061214327812,1.6419666053411084,0.05434064194560051,0.0,3,4.551087379455566,5.668647766113281,10.377398184239187,137,25.376541362067623,10.882273467933693,0.0
0.0,-4.693865851557177e-10,9.631355285644531,208500,0.009850502014160156,0.395263671875,171.04041453669797,-0.0005408611032180488,530.0687679885779,0.0005408606375567615,0.0,3,10.026618957519531,5.647021293640137,398.22724994059166,138,1399.9671642581047,837.6123030692002,0.0
0.0,1.5944242592880187e-09,12.714717864990234,210000,0.00951427686959505,0.5074491500854492,122.30696626044274,-0.00039958537672646344,1.518925146553883,0.00039958697743713856,0.0,3,13.222167015075684,5.6405415534973145,936.6630663945703,139,1988.570399183112,663.9287913060028,0.0
0.0,1.4821688765209728e-08,4.590015411376953,211500,0.007230889517813921,0.11742877960205078,1.7460131621079304,-0.0064707729034125805,1.7245203358152357,0.006470787804573774,0.0,3,4.707444190979004,5.611088752746582,1.5890603814104498,140,5.151999586615071,3.9707903484503593,0.0
0.0,-6.010135167322517e-10,5.9450554847717285,213000,0.006460997276008129,0.02304363250732422,105.17094954866724,-0.0007621800759807229,61.20556222145252,0.0007621794939041138,0.0,3,5.968099117279053,5.548995018005371,401.18073786489094,141,1020.5766569596286,602.3206147053356,0.0
0.0,1.9868214712337462e-11,9.87581729888916,214500,0.009884473867714405,0.2978992462158203,92.19064629810394,-0.0005580152501352131,1.5699058200994307,0.0005580152501352131,0.0,3,10.17371654510498,5.568323135375977,831.0652437786957,142,1764.534021009811,589.2302820821252,0.0
0.0,-6.167093857811778e-08,4.6131591796875,216000,0.0066678207367658615,0.004290580749511719,1.6570486781912468,-0.01818738877773285,1.5941361636199982,0.018187327310442924,0.0,3,4.617449760437012,5.618301868438721,1.6453438858922078,143,5.156444491509105,3.9194179469478736,0.0
0.0,1.9247332616600943e-09,21.554668426513672,217500,0.009989387355744839,3.6475353240966797,181.39488863064636,-0.000374297727830708,5.054074840550797,0.00037429964868351817,0.0,3,25.20220375061035,5.597777366638184,1035.925232353393,144,2476.4612851947218,1406.8382133862415,0.3333333333333333
0.0,1.0679165191040951e-10,10.883357048034668,219000,0.006688812747597694,0.4332733154296875,121.60647232541574,-0.0003604305675253272,1.4907029685265192,0.00036043068394064903,0.0,3,11.316630363464355,5.516364097595215,1015.5867933215444,145,2155.907438566718,719.6508221540998,0.3333333333333333
0.0,-2.0901362418612734e-08,4.731115818023682,220500,0.009863718412816525,0.002185821533203125,7.837248905991938,-0.01735800877213478,1.4660925690787252,0.01735798828303814,0.0,3,4.733301639556885,5.569938659667969,16.779026416242996,146,38.79921978768028,15.170701112232075,0.0
0.0,-6.134311392180791e-10,16.117679595947266,222000,0.006582292728126049,1.7335319519042969,205.29442890786865,-0.0003537999000400305,7.406838204681674,0.0003537992888595909,0.0,3,17.851211547851562,5.515556812286377,1003.3601425589216,147,2363.0058187439186,1387.59681263336,0.3333333333333333
0.0,7.152557435219364e-10,14.769700050354004,223500,0.006516491528600454,1.2423982620239258,122.51959994919419,-0.000277179351542145,1.4288887306311173,0.00027718007913790643,0.0,3,16.01209831237793,5.529441833496094,1265.7818394122073,148,2686.560886130465,896.4750418320459,0.3333333333333333
0.0,1.4305114426349519e-08,4.8522186279296875,225000,0.00645282631739974,0.0010986328125,1.8074887474173889,-0.012244542129337788,1.6936158420709346,0.012244556099176407,0.0,3,4.8533172607421875,5.547811985015869,1.6696860321677467,149,5.244443601709912,4.0548859967475535,0.0
0.0,-2.6673079300820746e-09,20.891294479370117,226500,0.00885994452983141,3.4525222778320312,258.33948260548476,-0.00028653183835558593,4.99521343181062,0.0002865291608031839,0.0,3,24.34381675720215,5.584911346435547,1244.8089527917132,150,2747.0045329106474,1760.997802342458,0.0
0.0,3.47693762670076e-10,10.149680137634277,228000,0.006421015597879887,0.3122100830078125,104.70868731436089,-0.0003058501170016825,1.5546091718928419,0.000305850466247648,0.0,3,10.46189022064209,5.60723876953125,1098.8225802817105,151,2332.554789076244,778.5849942877261,0.0
0.0,1.1452038961579092e-07,4.971508026123047,229500,0.009968580678105354,0.0020351409912109375,3.9415941962747447,-0.01751931942999363,1.5457443255300156,0.017519433051347733,0.0,3,4.973543167114258,5.642502784729004,5.9878575305860435,152,15.58262302223987,7.336290380019761,0.0
0.0,1.6639629951686885e-10,24.741973876953125,231000,0.006495331879705191,4.94755744934082,390.39104757713136,-0.00018951339006889611,8.027269637913038,0.00018951355013996363,0.0,3,29.689531326293945,5.664636135101318,1552.532146372064,153,3323.9483882494146,2203.482288470003,0.6666666666666666
0.0,3.7749608994275263e-10,14.786911010742188,232500,0.006544160656630993,0.9705162048339844,177.58039563176456,-0.00031687135924585164,1.761085621341103,0.0003168717375956476,0.0,3,15.757427215576172,5.648628234863281,1635.1928890271704,154,3470.5505541786347,1158.03859355397,0.3333333333333333
0.0,-3.079573263065072e-10,5.237743377685547,234000,0.006581712514162064,0.0031871795654296875,13.43058566817866,-0.001712758676148951,1.8188866381939495,0.0017127583269029856,0.0,3,5.240930557250977,5.610895156860352,109.45097476515298,155,245.03716977149622,90.86787616289133,0.3333333333333333
0.0,9.114543564336941e-10,13.217214584350586,235500,0.006427735090255737,0.7587947845458984,179.19525556975566,-0.00031348952325060964,5.801167000299124,0.0003134904254693538,0.0,3,13.976009368896484,5.613445281982422,1132.9539281005082,156,2653.6077764619354,1569.6051070785988,0.6666666666666666
0.0,-1.1076529693454518e-09,10.771679878234863,237000,0.00659343134611845,0.3677215576171875,141.9341131711795,-0.0004265214956831187,1.536701423709863,0.00042652038973756135,0.0,3,11.13940143585205,5.610447883605957,1319.7447981267555,157,2801.2896829887977,934.8886988055693,0.3333333333333333
0.0,1.1722246506806755e-09,5.268146991729736,238500,0.0064559499733150005,0.14933252334594727,77.02461645064908,-0.0013498406624421477,1.5812775451619694,0.001349841826595366,0.0,3,5.417479515075684,5.565523624420166,255.29986816998095,158,561.5599783988755,201.21102435809402,0.0
0.0,5.637605937636181e-10,18.952138900756836,240000,0.009726662188768387,2.8277549743652344,334.0457010897003,-0.00034196628257632256,15.737540329591154,0.00034196683554910123,0.0,3,21.77989387512207,5.599632740020752,1610.678696610217,159,3468.217272912493,2293.1956693800134,0.6666666666666666
0.0,1.0107954473426162e-09,10.172892570495605,241500,0.009262898936867714,0.29384517669677734,167.19587937364614,-0.0005888185696676373,1.7308988623448756,0.0005888195591978729,0.0,3,10.466737747192383,5.657829284667969,1472.4398589976574,160,3125.28564443739,1042.9412265293677,0.3333333333333333
0.0,5.08626296635839e-09,5.3174285888671875,243000,0.00643924018368125,0.007323265075683594,10.711894286434427,-0.00570111395791173,1.8167250438979827,0.00570111908018589,0.0,3,5.324751853942871,5.641134262084961,13.385307042472851,161,33.58406375449011,20.042666426061594,0.0
0.0,-1.4205773224418294e-09,16.829423904418945,244500,0.006496131420135498,1.9900894165039062,333.7334913687072,-0.00022725282178726047,10.005868846062533,0.0002272513956995681,0.0,3,18.81951332092285,5.640648365020752,1618.0490816226484,162,3491.459418084207,2297.539904430741,0.6666666666666666
0.0,1.159807028194848e-09,9.482236862182617,246000,0.006574761588126421,0.21922969818115234,174.24314318484969,-0.0002938469988293946,1.6985503979042365,0.00029384816298261285,0.0,3,9.70146656036377,5.608065128326416,1529.587837623531,163,3246.4901213801,1083.3262572177266,0.0
0.0,-8.265176987265477e-09,5.433659076690674,247500,0.009998294524848461,0.015190601348876953,32.21700716268008,-0.005588221363723278,1.7847965736327647,0.0055882129818201065,0.0,3,5.448849678039551,5.56416130065918,129.16731872549045,164,282.4363297332518,99.9403778962116,0.0
0.0,-2.3668011994715243e-09,11.409234046936035,249000,0.00944511964917183,0.5828790664672852,305.9362063136827,-0.0003215036413166672,24.0819332456602,0.0003215012839064002,0.0,3,11.99211311340332,5.591606140136719,1327.6005621246668,165,3016.7222266560657,1887.739752669357,0.6666666666666666
0.0,4.470348397012103e-11,6.048637390136719,250500,0.00656348979100585,0.010776042938232422,105.84667134001965,-0.0008792121661826968,1.6762307751000727,0.0008792122243903577,0.0,3,6.059413433074951,5.587378978729248,754.5030669421787,166,1602.2261025271498,535.1976324375147,0.3333333333333333
0.0,7.947286162490741e-10,5.464168071746826,252000,0.009660000912845135,0.007359504699707031,12.53141116337723,-0.0073896897956728935,1.5127266614388037,0.007389690726995468,0.0,3,5.471527576446533,5.582239627838135,16.434615706118482,167,41.76009502363856,21.389952535689545,0.0
0.0,1.5596548497143203e-09,11.045104026794434,253500,0.009637929499149323,0.6584205627441406,348.15523391479434,-0.00031175988260656595,5.588273343838175,0.0003117614542134106,0.0,3,11.703524589538574,5.613492012023926,1446.010793991934,168,3292.1645322305176,2030.1134017534312,0.3333333333333333
0.0,-1.9868215406226852e-10,6.9888763427734375,255000,0.009694328531622887,0.0329899787902832,122.96429043919706,-0.00039731041761115193,1.6462563701148227,0.00039731021388433874,0.0,3,7.021866321563721,5.631918430328369,1124.153744561242,169,2386.3593306030943,796.5658590713583,0.0
0.0,-6.357828929992593e-09,5.526185989379883,256500,0.00948407780379057,0.006527423858642578,10.17050794832481,-0.014864473603665829,1.9463616614412065,0.014864467084407806,0.0,3,5.532713413238525,5.6895880699157715,10.524822990472884,170,26.265616747044085,16.57589517354084,0.0
0.0,-2.1855035836626513e-10,9.805258750915527,258000,0.009945280849933624,0.45918750762939453,291.10222944576134,-0.0004294757964089513,42.99730746882471,0.00042947556357830763,0.0,3,10.264446258544922,5.716065883636475,1311.8049718583188,171,3211.8768156769843,1781.0589913256902,0.3333333333333333
0.0,-1.4404455406236139e-10,8.7794189453125,259500,0.006563663948327303,0.24159908294677734,191.1283878708425,-0.00031807017512619495,1.7902312253560762,0.00031807002960704267,0.0,3,9.021018028259277,5.738020420074463,1525.1213604403501,172,3237.0712057681394,1080.223893599439,0.3333333333333333
0.0,-1.5497207961345794e-09,5.6319355964660645,261000,0.009779408574104309,0.008006572723388672,14.83620160414575,-0.006863699760288,1.8608907268225177,0.006863698363304138,0.0,3,5.639942169189453,5.758185386657715,61.28827197477921,173,139.72768094359128,53.64236212081335,0.3333333333333333
0.0,6.556510889765832e-10,7.106048107147217,262500,0.006496826186776161,0.0465998649597168,203.20348626151429,-0.00042231054976582527,17.600908768875765,0.0004223112191539258,0.0,3,7.152647972106934,5.753770351409912,1031.0293361068195,174,2526.6168113071326,1188.958317702956,0.0
0.0,1.053015341589969e-09,6.898375511169434,264000,0.0067283399403095245,0.03304910659790039,145.32748296870787,-0.00034376399707980454,1.7363960631978221,0.000343765044817701,0.0,3,6.931424617767334,5.726448059082031,1109.919105977776,175,2356.279864855302,786.6172130848072,0.3333333333333333
0.0,-8.424122732719752e-09,5.637342929840088,265500,0.009980831295251846,0.010956764221191406,15.415198778860336,-0.014742071740329266,1.8591556412083114,0.014742063358426094,0.0,3,5.648299694061279,5.7461466789245605,34.22660102343353,176,84.35632146897908,47.41837400795037,0.0
0.0,-4.967053851556713e-11,8.792885780334473,267000,0.00986705906689167,0.3861846923828125,334.33674010542677,-0.00038055703043937683,46.263083485295525,0.0003805569722317159,0.0,3,9.179070472717285,5.752190113067627,1295.2662936213196,177,3030.902890158497,1849.2561608556946,0.3333333333333333
0.0,1.0927517779535378e-09,7.150764465332031,268500,0.009672299958765507,0.05610990524291992,152.7694287561322,-0.00041570773464627564,1.9292985406926357,0.000415708840591833,0.0,3,7.206874370574951,5.751360893249512,1290.7641308351115,178,2740.062077766852,914.6459381419386,0.3333333333333333
0.0,-5.006790093631253e-09,5.714229583740234,270000,0.009987026453018188,0.013612747192382812,27.3039149278703,-0.007801784668117762,1.7955591300293998,0.007801779545843601,0.0,3,5.727842330932617,5.721870422363281,57.10535726912267,179,140.71126872567945,66.52269340008884,0.0
0.0,-2.2600094018443428e-10,9.924817085266113,271500,0.006448274478316307,0.8176774978637695,394.1771755908574,-0.0002632492396514863,16.367522532261784,0.0002632490068208426,0.0,3,10.742494583129883,5.731771945953369,1615.1089676651607,180,3901.861672445441,2174.0558831897347,0.3333333333333333
0.0,-4.0233136266998315e-10,7.4026360511779785,273000,0.009601009078323841,0.07056570053100586,186.47380173895738,-0.0004489065322559327,1.878563800856437,0.0004489061248023063,0.0,3,7.473201751708984,5.760749816894531,1396.760064868406,181,2964.9368136290223,989.619788819953,0.3333333333333333
0.0,4.0531160649948106e-09,5.822238922119141,274500,0.006682320963591337,0.011875629425048828,13.258383999872104,-0.007804178167134523,1.8805481422692156,0.007804182358086109,0.0,3,5.8341145515441895,5.722672462463379,13.889928844902792,182,34.556678379446325,20.9549619932293,0.0
0.0,-2.0364920860771463e-10,9.021038055419922,276000,0.00644260598346591,0.46286773681640625,346.5543241685803,-0.00028977225883863866,241.85037281400676,0.00028977205511182547,0.0,3,9.483905792236328,5.7405781745910645,1405.800114288768,183,3346.8554480893763,2224.13844325847,0.6666666666666666
0.0,-7.947285884934985e-11,7.8092427253723145,277500,0.0064773475751280785,0.12424182891845703,198.97190462449785,-0.00030710105784237385,1.5710497400416819,0.0003071009705308825,0.0,3,7.9334845542907715,5.770903587341309,1674.6232312814966,184,3554.0936904114656,1185.818808293944,0.3333333333333333
0.0,1.589457176986997e-10,5.9262237548828125,279000,0.006669942289590836,0.01677703857421875,44.85585565306511,-0.0032821570057421923,1.753959306807279,0.003282157238572836,0.0,3,5.943000793457031,5.7708210945129395,84.80722151432113,185,202.47848246875768,86.66939077261424,0.0
0.0,-0.0,8.726907730102539,280500,0.006638732273131609,0.3775463104248047,351.6626739499315,-0.0002897639642469585,11.913362386522797,0.0002897639642469585,0.0,3,9.104454040527344,5.7850213050842285,1592.1453976046669,186,3528.2266191910253,2256.9908333206354,0.6666666666666666
0.0,-2.980232380322967e-11,7.494221210479736,282000,0.006420603021979332,0.07175016403198242,197.5965412945212,-0.00021144479978829622,1.7149880943024314,0.00021144477068446577,0.0,3,7.565971374511719,5.7467756271362305,1606.467797309518,187,3409.5981817209445,1137.7096359948425,0.3333333333333333
0.0,-2.7020772286334704e-09,6.009020805358887,283500,0.0065418872982263565,0.014962196350097656,9.769572212878014,-0.03284580260515213,1.9311269493615253,0.03284579887986183,0.0,3,6.023983001708984,5.741316318511963,25.553553139148026,188,61.00826749134384,25.49896350221802,0.0
0.0,-1.9868215406226852e-10,7.929294109344482,285000,0.009974147193133831,0.16585302352905273,288.3857150604992,-0.0002975104725919664,27.219463099456007,0.0002975102688651532,0.0,3,8.095147132873535,5.77102518081665,1769.6759450685627,189,4077.823318522196,1606.882700300201,0.3333333333333333
0.0,-2.843638380323199e-10,8.167762756347656,286500,0.00961072277277708,0.21113014221191406,238.76933313754606,-0.00015885625907685608,1.9300622625439394,0.0001588559680385515,0.0,3,8.37889289855957,5.790493488311768,2103.917166127652,190,4465.020082460777,1489.631892026888,0.3333333333333333
0.0,-1.2516975234078132e-09,6.102448463439941,288000,0.006467072758823633,0.01651906967163086,30.859803583261925,-0.0059666442684829235,2.0875600852665124,0.005966642871499062,0.0,3,6.118967533111572,5.809973239898682,43.31995002282288,191,106.01402907281674,47.8661532282235,0.0
0.0,3.47693762670076e-10,6.1632843017578125,289500,0.006718489341437817,0.029509544372558594,178.5132556511265,-0.0006849891506135464,28.66791369356052,0.0006849894998595119,0.0,3,6.192793846130371,5.803101062774658,521.9842029812615,192,1153.5742908674206,766.5706894286412,0.0
0.0,4.967053990334591e-10,6.093814373016357,291000,0.009290890768170357,0.020450592041015625,91.02637944413716,-0.0009295444469898939,2.045020428202589,0.0009295449708588421,0.0,3,6.114264965057373,5.842705249786377,495.3506097799988,193,1052.8913973439805,352.35984915335274,0.0
0.0,-1.017252593271678e-08,6.036913871765137,292500,0.009769837372004986,0.025745868682861328,7.80016110877403,-0.02123146504163742,2.1643347331046456,0.021231455728411674,0.0,3,6.062659740447998,5.85678768157959,18.325413466387843,194,44.79681432296188,19.424752002486194,0.0
0.0,9.586413884932199e-10,8.705549240112305,294000,0.006558239459991455,0.5193805694580078,346.16885956140163,-0.0002756329777184874,14.885755377844657,0.00027563393814489245,0.0,3,9.224929809570312,5.806831359863281,1740.5713863373408,195,4005.944158505199,2443.3300110075866,0.3333333333333333
0.0,9.934107703113426e-11,7.350094318389893,295500,0.009516666643321514,0.05374574661254883,178.11279826632912,-0.0002824155380949378,2.080194588454523,0.00028241562540642917,0.0,3,7.403840065002441,5.919569492340088,1732.634196379793,196,3677.575580383854,1227.2608013788015,0.3333333333333333
0.0,-1.5099843597710105e-09,6.150039196014404,297000,0.009794561192393303,0.021425724029541016,8.950047349851678,-0.01322352234274149,2.2696519104443915,0.01322352048009634,0.0,3,6.171464920043945,5.931674480438232,11.093113124007097,197,29.169844116428674,14.612099905461301,0.0
0.0,-2.178053071233421e-09,8.614090919494629,298500,0.006410425063222647,0.4008512496948242,449.0902876133468,-0.0003610835992731154,81.94037262695683,0.00036108141648583114,0.0,3,9.014942169189453,5.953024864196777,1858.8212676784715,198,4251.768234669948,2694.7301280595834,0.6666666666666666
